_6counter2.lus,Invalid,0.56,1.62
FIREFLY_a3_e2_2086_e7_2614.lus,Invalid,0.63,2.09
FIREFLY_a3_e2_2952.lus,Valid,0.64,2.12
FIREFLY_a3_e3_314_e1_1979.lus,Invalid,0.66,2.35
FIREFLY_a3_e3_314_e2_2812.lus,Valid,0.64,2.10
FIREFLY_a3_e3_314_e4_897.lus,Invalid,0.67,2.30
FIREFLY_a3.lus,Valid,0.60,2.11
FIREFLY_all_e1_1207_e1_1201.lus,Invalid,0.68,2.26
FIREFLY_all_e1_1207_e2_3220.lus,Valid,0.62,2.03
FIREFLY_all_e1_1207_e3_1928.lus,Invalid,0.74,2.32
FIREFLY_all_e1_1207_e7_156.lus,Invalid,0.68,2.23
FIREFLY_all_e1_3406.lus,Invalid,0.66,2.19
FIREFLY_all_e2_2924_e1_768.lus,Valid,0.63,2.06
FIREFLY_all_e2_2924_e2_1767.lus,Invalid,0.72,2.37
FIREFLY_all_e2_2924_e3_3946.lus,Invalid,0.69,2.33
FIREFLY_all_e2_2924_e7_3371.lus,Invalid,0.67,2.20
FIREFLY_all_e2_3678.lus,Invalid,0.71,2.33
FIREFLY_all_e3_1600_e1_667.lus,Invalid,0.64,2.25
FIREFLY_all_e3_1600_e2_676.lus,Invalid,0.75,2.40
FIREFLY_all_e3_1600_e3_2055.lus,Invalid,0.67,2.24
FIREFLY_all_e3_1600_e4_2415.lus,Invalid,0.63,2.13
FIREFLY_all_e3_1600_e5_84.lus,Invalid,0.67,2.25
FIREFLY_all_e3_1600_e7_1607.lus,Invalid,0.67,2.23
FIREFLY_all_e3_3496.lus,Invalid,0.78,2.48
FIREFLY_all_e7_1909.lus,Invalid,0.65,2.18
FIREFLY_all.lus,Valid,0.65,2.05
FIREFLY_luke_1a_e2_284_e1_2924.lus,Valid,1.62,9.51
FIREFLY_luke_1a_e2_284_e2_2755.lus,Valid,1.71,10.36
FIREFLY_luke_1a_e2_284_e3_3091.lus,Valid,2.30,13.16
FIREFLY_luke_1a_e2_284_e7_998.lus,Invalid,0.65,2.21
FIREFLY_luke_1a_e7_3042_e3_1213.lus,Valid,2.37,14.73
FIREFLY_luke_1a.lus,Valid,1.60,8.96
FIREFLY_luke_1b_e1_1139_e1_1565.lus,Invalid,0.56,1.85
FIREFLY_luke_1b_e1_1139_e2_2893.lus,Valid,0.61,1.84
FIREFLY_luke_1b_e1_1139_e3_1839.lus,Invalid,0.63,2.02
FIREFLY_luke_1b_e1_1691.lus,Invalid,0.78,2.52
FIREFLY_luke_1b_e2_3049_e1_946.lus,Valid,0.50,1.51
FIREFLY_luke_1b_e2_3049_e2_698.lus,Invalid,0.66,2.28
FIREFLY_luke_1b_e2_3049_e3_2697.lus,Invalid,0.67,2.26
FIREFLY_luke_1b_e2_3049.lus,Invalid,0.59,1.91
FIREFLY_luke_1b_e3_671_e1_725.lus,Invalid,0.73,2.37
FIREFLY_luke_1b_e3_671_e2_2131.lus,Invalid,0.69,2.28
FIREFLY_luke_1b_e3_671_e3_941.lus,Invalid,0.67,2.05
FIREFLY_luke_1b_e3_671_e4_147.lus,Invalid,0.66,2.23
FIREFLY_luke_1b_e3_671_e5_1637.lus,Invalid,0.67,2.30
FIREFLY_luke_1b_e3_671_e6_1974.lus,Valid,0.51,1.52
FIREFLY_luke_1b_e3_671_e7_1882.lus,Invalid,0.65,2.27
FIREFLY_luke_1b_e3_671.lus,Invalid,0.60,1.81
FIREFLY_luke_1b_e7_2574.lus,Invalid,0.71,2.34
FIREFLY_luke_1b_e7_3191_e1_1303.lus,Invalid,0.72,2.28
FIREFLY_luke_1b_e7_3191_e2_1864.lus,Invalid,0.67,2.05
FIREFLY_luke_1b_e7_3191_e7_2146.lus,Invalid,0.70,2.34
FIREFLY_luke_1b.lus,Valid,0.50,1.46
FIREFLY_luke_2_e2_1375_e1_418.lus,Valid,2.65,16.16
FIREFLY_luke_2_e7_1826_e8_126.lus,Valid,3.12,19.40
FIREFLY_luke_2.lus,Valid,2.69,16.27
FIREFLY_luke_3_e1_2217_e3_1200.lus,Valid,3.11,19.71
FIREFLY_luke_3.lus,Valid,2.90,18.04
FIREFLY_luke_4_e2_325.lus,Valid,2.00,11.74
FIREFLY_luke_4.lus,Valid,1.56,8.79
FIREFLY_luke_5.lus,Valid,1.41,8.26
FIREFLY_luke_rt_e1_913_e1_1993.lus,Invalid,0.67,2.25
FIREFLY_luke_rt_e1_913_e2_3353.lus,Valid,0.62,2.07
FIREFLY_luke_rt_e1_913_e3_2128.lus,Invalid,0.67,2.16
FIREFLY_luke_rt_e1_913_e7_1403.lus,Invalid,0.68,2.18
FIREFLY_luke_rt_e1_913.lus,Invalid,0.65,2.05
FIREFLY_luke_rt_e2_3460_e1_1455.lus,Valid,0.58,1.90
FIREFLY_luke_rt_e2_3460_e2_2670.lus,Invalid,0.62,2.12
FIREFLY_luke_rt_e2_3460_e3_1333.lus,Invalid,0.70,2.28
FIREFLY_luke_rt_e2_3460_e7_471.lus,Invalid,0.68,2.29
FIREFLY_luke_rt_e2_3460.lus,Invalid,0.63,2.18
FIREFLY_luke_rt_e3_1549.lus,Invalid,0.62,2.01
FIREFLY_luke_rt.lus,Valid,0.70,2.20
FIREFLY_rt_e3_1770_e2_637.lus,Valid,2.61,16.22
FIREFLY_rt.lus,Valid,2.94,18.23
FIREFLY_u1_e2_3403_e2_957.lus,Valid,2.70,16.13
FIREFLY_u1_e7_3318.lus,Invalid,0.67,2.16
FIREFLY_u1.lus,Valid,2.55,14.81
functionalChain_bounds_large.lus,Error,0.25,0.41
functionalChain_bounds_medium.lus,Error,0.25,0.41
functionalChain_bounds_small.lus,Error,0.29,0.48
functionalChain_str_large.lus,Error,0.26,0.41
functionalChain_str_medium.lus,Error,0.25,0.41
functionalChain_str_small.lus,Error,0.26,0.41
Gas.lus,Timeout,290.39,1225.80
HacmsTiming__1.lus,Valid,0.68,2.49
HacmsTiming__2.lus,Invalid,0.79,3.13
HacmsTiming.lus:2:1:0:0.89,3.77
hysteresis_1.lus,Valid,0.45,1.19
hysteresis_2.lus,Valid,0.50,1.31
hysteresis_3.lus,Valid,0.47,1.35
hysteresis_all.lus,Valid,0.47,1.31
ILLINOIS_1.lus,Valid,0.54,1.56
ILLINOIS_2_e1_834_e1_1895.lus,Invalid,0.55,1.81
ILLINOIS_2_e1_834_e2_3395.lus,Valid,0.50,1.48
ILLINOIS_2_e1_834_e3_2931.lus,Invalid,0.55,1.78
ILLINOIS_2_e1_834_e7_3738.lus,Invalid,0.65,2.08
ILLINOIS_2_e1_834.lus,Invalid,0.66,2.21
ILLINOIS_2_e2_2367_e1_3182.lus,Valid,0.60,1.92
ILLINOIS_2_e2_2367_e2_1561.lus,Invalid,0.64,1.95
ILLINOIS_2_e2_2367_e3_1601.lus,Invalid,0.62,2.11
ILLINOIS_2_e2_2367_e7_2728.lus,Invalid,0.55,1.69
ILLINOIS_2_e2_876.lus,Invalid,0.69,2.25
ILLINOIS_2.lus,Valid,0.50,1.45
ILLINOIS_3_e3_2581_e1_1130.lus,Invalid,0.63,2.11
ILLINOIS_3_e3_2581_e2_2545.lus,Invalid,0.55,1.72
ILLINOIS_3_e3_2581_e3_979.lus,Invalid,0.66,2.34
ILLINOIS_3_e3_2581_e4_958.lus,Invalid,0.53,1.68
ILLINOIS_3_e3_2581_e5_4006.lus,Invalid,0.65,2.14
ILLINOIS_3_e3_2581_e7_3447.lus,Invalid,0.67,2.18
ILLINOIS_3_e3_2581.lus,Invalid,0.68,2.30
ILLINOIS_3.lus,Valid,0.62,2.07
ILLINOIS_4_e7_2651_e7_2847.lus,Valid,1.59,8.84
ILLINOIS_4.lus,Valid,0.60,2.07
ILLINOIS_5_e7_692_e7_2865.lus,Valid,1.62,9.59
ILLINOIS_5.lus,Valid,0.61,1.84
ILLINOIS_a1.lus,Valid,2.51,16.03
ILLINOIS_all.lus,Valid,0.60,1.98
ILLINOIS_r4a.lus,Valid,2.81,17.83
int32__6countern.lus,Error,0.20,0.33
int32__6counters_e3_140_e8_149.lus,Error,0.22,0.37
int32__6counters_e8_371_e1_448.lus,Error,0.23,0.38
int32__6counters_e8_371_e2_80.lus,Error,0.25,0.39
int32__6counters_e8_371_e3_224.lus,Error,0.23,0.36
int32__6counters_e8_371_e7_304.lus,Error,0.23,0.37
int32__6counters.lus,Error,0.23,0.38
int32_car_1_e7_184_e3_299.lus,Error,0.22,0.34
int32_car_1.lus,Error,0.25,0.40
int32_car_2_e7_1027_e1_1047.lus,Error,0.24,0.39
int32_car_2_e7_1027_e7_359.lus,Error,0.32,0.51
int32_car_2_e8_491_e7_826.lus,Error,0.24,0.38
int32_car_2.lus,Error,0.24,0.39
int32_car_3_e1_586.lus,Error,0.26,0.43
int32_car_3_e2_695.lus,Error,0.22,0.36
int32_car_3_e7_626_e1_305.lus,Error,0.24,0.38
int32_car_3_e7_626.lus,Error,0.24,0.39
int32_car_3_e8_33_e1_856.lus,Error,0.24,0.38
int32_car_3_e8_33_e2_1010.lus,Error,0.28,0.44
int32_car_3_e8_33_e7_220.lus,Error,0.26,0.43
int32_car_3_e8_33.lus,Error,0.24,0.38
int32_car_3.lus,Error,0.24,0.39
int32_car_4_e3_57_e4_1047.lus,Error,0.22,0.36
int32_car_4_e3_57_e5_999.lus,Error,0.22,0.37
int32_car_4_e3_57_e6_784.lus,Error,0.27,0.42
int32_car_4_e3_57.lus,Error,0.24,0.39
int32_car_4_e7_592_e3_442.lus,Error,0.23,0.38
int32_car_4_e7_592_e7_265.lus,Error,0.24,0.38
int32_car_4_e7_592.lus,Error,0.27,0.44
int32_car_4_e8_118_e3_514.lus,Error,0.30,0.50
int32_car_4_e8_118_e7_178.lus,Error,0.24,0.38
int32_car_4_e8_118.lus,Error,0.24,0.38
int32_car_4.lus,Error,0.23,0.37
int32_car_5_e2_405_e2_1083.lus,Error,0.30,0.49
int32_car_5_e2_405_e3_473.lus,Error,0.24,0.39
int32_car_5_e2_405_e8_1055.lus,Error,0.23,0.37
int32_car_5_e3_11_e1_429.lus,Error,0.22,0.37
int32_car_5_e3_11_e5_24.lus,Error,0.24,0.38
int32_car_5_e3_661.lus,Error,0.24,0.40
int32_car_5_e7_244_e1_823.lus,Error,0.24,0.39
int32_car_5_e7_244_e2_693.lus,Error,0.24,0.37
int32_car_5_e7_244_e3_1071.lus,Error,0.24,0.39
int32_car_5_e7_244.lus,Error,0.27,0.44
int32_car_5.lus,Error,0.25,0.39
int32_car_6_e1_152_e1_391.lus,Error,0.27,0.45
int32_car_6_e1_152.lus,Error,0.24,0.38
int32_car_6_e2_589_e2_506.lus,Error,0.27,0.45
int32_car_6_e2_589_e3_349.lus,Error,0.26,0.42
int32_car_6_e2_893.lus,Error,0.23,0.38
int32_car_6_e3_294_e1_956.lus,Error,0.23,0.38
int32_car_6_e3_294_e3_47.lus,Error,0.24,0.39
int32_car_6_e3_294_e5_979.lus,Error,0.26,0.43
int32_car_6.lus,Error,0.27,0.44
int32_car_all_e1_618_e3_303.lus,Error,0.20,0.34
int32_car_all_e1_618.lus,Error,0.24,0.39
int32_car_all_e2_142_e7_209.lus,Error,0.24,0.39
int32_car_all_e2_142.lus,Error,0.25,0.39
int32_car_all_e3_1068_e1_178.lus,Error,0.23,0.37
int32_car_all_e3_1068_e2_13.lus,Error,0.24,0.39
int32_car_all_e3_1068_e3_163.lus,Error,0.24,0.39
int32_car_all_e3_1068_e4_275.lus,Error,0.24,0.36
int32_car_all_e3_1068_e5_882.lus,Error,0.24,0.39
int32_car_all_e3_1068.lus,Error,0.24,0.39
int32_car_all_e7_188_e7_743.lus,Error,0.24,0.38
int32_car_all_e8_856_e1_217.lus,Error,0.24,0.40
int32_car_all_e8_856_e2_585.lus,Error,0.24,0.39
int32_car_all_e8_856_e3_180.lus,Error,0.23,0.37
int32_car_all_e8_856_e7_578.lus,Error,0.24,0.38
int32_car_all_e8_856.lus,Error,0.24,0.38
int32_car_all.lus,Error,0.24,0.38
int32_ccp01.lus,Error,0.32,0.69
int32_ccp02.lus,Error,0.37,0.79
int32_ccp03.lus,Error,0.35,0.76
int32_ccp04.lus,Error,0.31,0.67
int32_ccp05.lus,Error,0.37,0.81
int32_ccp06.lus,Error,0.35,0.74
int32_ccp07.lus,Error,0.31,0.67
int32_ccp08.lus,Error,0.31,0.66
int32_ccp09.lus,Error,0.31,0.66
int32_ccp10.lus,Error,0.31,0.67
int32_ccp11.lus,Error,0.32,0.68
int32_ccp12.lus,Error,0.32,0.69
int32_ccp13.lus,Error,0.30,0.66
int32_ccp14.lus,Error,0.31,0.67
int32_ccp15.lus,Error,0.31,0.65
int32_ccp16.lus,Error,0.41,0.91
int32_ccp17.lus,Error,0.35,0.76
int32_ccp18.lus,Error,0.31,0.67
int32_ccp19.lus,Error,0.32,0.68
int32_ccp20.lus,Error,0.31,0.67
int32_ccp21.lus,Error,0.32,0.68
int32_ccp22.lus,Error,0.31,0.67
int32_ccp23.lus,Error,0.32,0.70
int32_ccp24.lus,Error,0.41,0.90
int32_cd_e7_621_e7_669.lus,Error,0.23,0.38
int32_cd_e7_8.lus,Error,0.24,0.39
int32_cd.lus,Error,0.25,0.39
int32_cruise_controller_01.lus,Error,0.31,0.66
int32_cruise_controller_02.lus,Error,0.32,0.68
int32_cruise_controller_03.lus,Error,0.31,0.66
int32_cruise_controller_04.lus,Error,0.31,0.65
int32_cruise_controller_05.lus,Error,0.41,0.90
int32_cruise_controller_06.lus,Error,0.31,0.68
int32_cruise_controller_07.lus,Error,0.31,0.67
int32_cruise_controller_08.lus,Error,0.32,0.69
int32_cruise_controller_09.lus,Error,0.38,0.84
int32_cruise_controller_10.lus,Error,0.41,0.90
int32_cruise_controller_11.lus,Error,0.32,0.69
int32_cruise_controller_12.lus,Error,0.32,0.70
int32_cruise_controller_13.lus,Error,0.31,0.68
int32_cruise_controller_14.lus,Error,0.31,0.66
int32_cruise_controller_15.lus,Error,0.32,0.70
int32_cruise_controller_16.lus,Error,0.32,0.68
int32_cruise_controller_17.lus,Error,0.31,0.69
int32_cruise_controller_18.lus,Error,0.41,0.89
int32_cruise_controller_19.lus,Error,0.31,0.68
int32_cruise_controller_20.lus,Error,0.31,0.66
int32_cruise_controller_21.lus,Error,0.31,0.68
int32_cruise_controller_22.lus,Error,0.35,0.80
int32_cruise_controller_23.lus,Error,0.31,0.67
int32_cruise_controller_24.lus,Error,0.31,0.67
int32_DRAGON_10_e1_3587_e3_2749.lus,Error,0.26,0.43
int32_DRAGON_10_e1_3587_e7_872.lus,Error,0.25,0.43
int32_DRAGON_10_e1_998.lus,Error,0.32,0.56
int32_DRAGON_10_e2_2785_e3_1744.lus,Error,0.29,0.46
int32_DRAGON_10_e2_402.lus,Error,0.27,0.46
int32_DRAGON_10_e3_144_e5_2046.lus,Error,0.34,0.59
int32_DRAGON_10_e3_144_e7_523.lus,Error,0.27,0.44
int32_DRAGON_10_e3_3429.lus,Error,0.26,0.44
int32_DRAGON_10_e7_3861_e2_1020.lus,Error,0.27,0.45
int32_DRAGON_10_e7_3861_e7_2180.lus,Error,0.26,0.44
int32_DRAGON_10.lus,Error,0.27,0.48
int32_DRAGON_11_e1_2450_e1_5887.lus,Error,0.27,0.45
int32_DRAGON_11_e1_2450_e2_1483.lus,Error,0.27,0.46
int32_DRAGON_11_e1_2450_e3_2330.lus,Error,0.27,0.45
int32_DRAGON_11_e1_2450_e7_5791.lus,Error,0.27,0.46
int32_DRAGON_11_e1_2450.lus,Error,0.35,0.61
int32_DRAGON_11_e2_1678_e1_3565.lus,Error,0.31,0.52
int32_DRAGON_11_e2_5396_e3_282.lus,Error,0.27,0.46
int32_DRAGON_11_e3_382_e1_505.lus,Error,0.26,0.44
int32_DRAGON_11_e3_382_e4_4421.lus,Error,0.27,0.47
int32_DRAGON_11.lus,Error,0.35,0.61
int32_DRAGON_12_e1_4640_e7_128.lus,Error,0.27,0.44
int32_DRAGON_12_e2_1618_e1_6030.lus,Error,0.36,0.61
int32_DRAGON_12_e2_1618_e2_138.lus,Error,0.27,0.46
int32_DRAGON_12_e2_1618_e3_2012.lus,Error,0.27,0.45
int32_DRAGON_12_e2_1618_e7_4732.lus,Error,0.27,0.46
int32_DRAGON_12_e2_1618.lus,Error,0.26,0.45
int32_DRAGON_12.lus,Error,0.27,0.46
int32_DRAGON_13_e3_1418_e3_2761.lus,Error,0.27,0.45
int32_DRAGON_13_e7_2336_e1_541.lus,Error,0.27,0.44
int32_DRAGON_13_e7_2336_e2_1255.lus,Error,0.27,0.45
int32_DRAGON_13_e7_2336_e3_3117.lus,Error,0.29,0.48
int32_DRAGON_13_e7_2336_e7_685.lus,Error,0.34,0.59
int32_DRAGON_13_e7_2336.lus,Error,0.27,0.46
int32_DRAGON_13.lus,Error,0.30,0.53
int32_DRAGON_14_e1_5710.lus,Error,0.27,0.45
int32_DRAGON_14_e2_3606.lus,Error,0.30,0.50
int32_DRAGON_14_e3_1259_e1_5798.lus,Error,0.27,0.45
int32_DRAGON_14_e3_5120.lus,Error,0.27,0.45
int32_DRAGON_14_e7_3162_e1_3998.lus,Error,0.27,0.46
int32_DRAGON_14_e7_3162_e2_753.lus,Error,0.27,0.45
int32_DRAGON_14_e7_3162_e3_4298.lus,Error,0.28,0.46
int32_DRAGON_14_e7_3162_e7_3528.lus,Error,0.30,0.52
int32_DRAGON_14_e7_3162.lus,Error,0.27,0.46
int32_DRAGON_14.lus,Error,0.27,0.46
int32_DRAGON_1_e1_14612_e1_268_e7_501.lus,Error,0.27,0.46
int32_DRAGON_1_e1_14612_e2_2653_e7_4370.lus,Error,0.30,0.52
int32_DRAGON_1_e1_3184_e7_1888.lus,Error,0.26,0.44
int32_DRAGON_1_e1_5070.lus,Error,0.26,0.43
int32_DRAGON_1_e2_1997_e7_3613_e2_3409.lus,Error,0.27,0.45
int32_DRAGON_1_e2_1997.lus,Error,0.27,0.45
int32_DRAGON_1_e3_11891_e7_4569_e4_4881.lus,Error,0.27,0.44
int32_DRAGON_1.lus,Error,0.30,0.51
int32_DRAGON_2_e1_2316.lus,Error,0.28,0.46
int32_DRAGON_2_e2_3183_e1_2644.lus,Error,0.30,0.51
int32_DRAGON_2_e2_3183_e2_3580.lus,Error,0.26,0.44
int32_DRAGON_2_e2_3183_e3_5972.lus,Error,0.28,0.47
int32_DRAGON_2_e2_4481.lus,Error,0.26,0.43
int32_DRAGON_2_e7_25_e1_154.lus,Error,0.30,0.53
int32_DRAGON_2_e7_25_e2_5340.lus,Error,0.27,0.46
int32_DRAGON_2_e7_25_e3_829.lus,Error,0.27,0.45
int32_DRAGON_2_e7_25_e7_4469.lus,Error,0.27,0.45
int32_DRAGON_2_e7_25_e8_3171.lus,Error,0.31,0.54
int32_DRAGON_2_e7_25.lus,Error,0.26,0.44
int32_DRAGON_2.lus,Error,0.33,0.58
int32_DRAGON_3_e1_4783_e1_3755.lus,Error,0.30,0.53
int32_DRAGON_3_e1_4783_e2_158.lus,Error,0.26,0.44
int32_DRAGON_3_e1_4783_e3_511.lus,Error,0.27,0.45
int32_DRAGON_3_e1_4783_e7_4070.lus,Error,0.27,0.45
int32_DRAGON_3_e1_4783.lus,Error,0.27,0.45
int32_DRAGON_3_e2_5343_e1_988.lus,Error,0.27,0.45
int32_DRAGON_3_e3_3846.lus,Error,0.26,0.44
int32_DRAGON_3_e3_5422_e1_2288.lus,Error,0.27,0.44
int32_DRAGON_3_e3_5422_e2_3135.lus,Error,0.27,0.44
int32_DRAGON_3_e7_4884.lus,Error,0.27,0.45
int32_DRAGON_3.lus,Error,0.27,0.46
int32_DRAGON_4_e1_4312.lus,Error,0.27,0.44
int32_DRAGON_4_e2_2799_e1_1303.lus,Error,0.27,0.47
int32_DRAGON_4_e2_2799_e2_2251.lus,Error,0.27,0.45
int32_DRAGON_4_e2_2799_e3_1915.lus,Error,0.26,0.43
int32_DRAGON_4_e2_2799_e7_2499.lus,Error,0.26,0.44
int32_DRAGON_4_e2_2799.lus,Error,0.27,0.45
int32_DRAGON_4_e3_1540_e1_5048.lus,Error,0.26,0.44
int32_DRAGON_4_e3_4133.lus,Error,0.34,0.60
int32_DRAGON_4_e7_2329_e3_4574.lus,Error,0.26,0.44
int32_DRAGON_4_e7_2329_e7_3856.lus,Error,0.28,0.46
int32_DRAGON_4_e7_2329.lus,Error,0.29,0.47
int32_DRAGON_4.lus,Error,0.24,0.43
int32_DRAGON_5_e1_1835.lus,Error,0.27,0.45
int32_DRAGON_5_e2_3018_e2_936.lus,Error,0.26,0.45
int32_DRAGON_5_e7_2017_e1_5832.lus,Error,0.27,0.46
int32_DRAGON_5_e7_2017_e2_664.lus,Error,0.26,0.45
int32_DRAGON_5_e7_2017_e3_1763.lus,Error,0.30,0.54
int32_DRAGON_5_e7_2017_e7_2326.lus,Error,0.28,0.46
int32_DRAGON_5_e7_2017.lus,Error,0.27,0.46
int32_DRAGON_5.lus,Error,0.27,0.46
int32_DRAGON_6_e7_5046_e7_3623.lus,Error,0.27,0.44
int32_DRAGON_6.lus,Error,0.27,0.45
int32_DRAGON_7_e2_2872_e2_5844.lus,Error,0.31,0.53
int32_DRAGON_7_e2_2872_e3_2640.lus,Error,0.27,0.45
int32_DRAGON_7_e7_3157_e2_2082.lus,Error,0.26,0.44
int32_DRAGON_7.lus,Error,0.33,0.58
int32_DRAGON_8_e2_3896_e3_3125.lus,Error,0.26,0.43
int32_DRAGON_8_e3_786_e7_4541.lus,Error,0.26,0.46
int32_DRAGON_8_e3_786.lus,Error,0.27,0.45
int32_DRAGON_8_e7_3752.lus,Error,0.27,0.44
int32_DRAGON_8.lus,Error,0.27,0.46
int32_DRAGON_9_e7_1843_e1_5434.lus,Error,0.26,0.45
int32_DRAGON_9_e7_1843_e2_1145.lus,Error,0.28,0.50
int32_DRAGON_9_e7_1843_e3_5316.lus,Error,0.27,0.45
int32_DRAGON_9_e7_1843_e7_2225.lus,Error,0.27,0.44
int32_DRAGON_9_e7_1843.lus,Error,0.27,0.48
int32_DRAGON_9.lus,Error,0.30,0.52
int32_DRAGON_all2_e2_2073_e8_3691.lus,Error,0.28,0.48
int32_DRAGON_all2_e3_4612_e1_6463.lus,Error,0.28,0.48
int32_DRAGON_all2_e3_4612_e2_5774.lus,Error,0.27,0.47
int32_DRAGON_all2_e3_4612_e3_1543.lus,Error,0.27,0.46
int32_DRAGON_all2_e3_4612_e4_3719.lus,Error,0.27,0.47
int32_DRAGON_all2_e3_4612_e5_3642.lus,Error,0.28,0.48
int32_DRAGON_all2_e3_4612_e8_5861.lus,Error,0.27,0.48
int32_DRAGON_all2_e7_5406_e1_6690.lus,Error,0.35,0.62
int32_DRAGON_all2_e7_5406_e2_3084.lus,Error,0.27,0.45
int32_DRAGON_all2_e7_5406_e3_506.lus,Error,0.27,0.46
int32_DRAGON_all2_e7_5406_e7_6697.lus,Error,0.29,0.48
int32_DRAGON_all2_e7_5406.lus,Error,0.28,0.47
int32_DRAGON_all2_e8_4626.lus,Error,0.28,0.47
int32_DRAGON_all2_e8_5504_e1_4719.lus,Error,0.27,0.47
int32_DRAGON_all2_e8_5504_e7_579.lus,Error,0.27,0.46
int32_DRAGON_all2.lus,Error,0.28,0.48
int32_DRAGON_all_e1_4022_e1_1759.lus,Error,0.31,0.54
int32_DRAGON_all_e1_4022_e2_267.lus,Error,0.26,0.46
int32_DRAGON_all_e1_4022_e3_3628.lus,Error,0.28,0.46
int32_DRAGON_all_e1_4022_e7_2886.lus,Error,0.27,0.46
int32_DRAGON_all_e1_4037.lus,Error,0.29,0.51
int32_DRAGON_all_e2_6104_e1_6205.lus,Error,0.27,0.46
int32_DRAGON_all_e2_6104_e2_3308.lus,Error,0.30,0.53
int32_DRAGON_all_e2_6104_e3_2607.lus,Error,0.27,0.45
int32_DRAGON_all_e2_6104.lus,Error,0.27,0.46
int32_DRAGON_all_e3_4821_e1_1318.lus,Error,0.29,0.52
int32_DRAGON_all_e3_4821_e2_1089.lus,Error,0.27,0.46
int32_DRAGON_all_e3_4821_e4_1791.lus,Error,0.28,0.46
