_6counter2.smv,Invalid,0.05,0.02
FIREFLY_all_e2_2924_e1_768.smv,Valid,0.15,0.13
FIREFLY_all_e2_2924_e2_1767.smv,Invalid,0.19,0.17
FIREFLY_all_e2_2924_e3_3946.smv,Invalid,0.23,0.21
FIREFLY_all_e2_2924_e7_3371.smv,Invalid,0.07,0.05
FIREFLY_all_e2_3678.smv,Invalid,0.28,0.26
FIREFLY_all_e3_1600_e1_667.smv,Invalid,0.21,0.19
FIREFLY_all_e3_1600_e2_676.smv,Invalid,0.25,0.22
FIREFLY_all_e3_1600_e3_2055.smv,Invalid,0.28,0.26
FIREFLY_all_e3_1600_e4_2415.smv,Invalid,0.21,0.18
FIREFLY_all_e3_1600_e5_84.smv,Invalid,0.25,0.23
FIREFLY_all_e3_1600_e7_1607.smv,Invalid,0.07,0.04
FIREFLY_all_e3_3496.smv,Invalid,0.19,0.17
FIREFLY_all_e7_1909.smv,Invalid,0.07,0.04
FIREFLY_all.smv,Valid,0.15,0.13
FIREFLY_luke_1a_e2_284_e1_2924.smv,Valid,0.39,0.37
FIREFLY_luke_1a_e2_284_e2_2755.smv,Valid,0.40,0.38
FIREFLY_luke_1a_e2_284_e3_3091.smv,Valid,0.42,0.40
FIREFLY_luke_1a_e2_284_e7_998.smv,Invalid,0.38,0.35
FIREFLY_luke_1a_e7_3042_e3_1213.smv,Valid,0.41,0.39
FIREFLY_luke_1a.smv,Valid,0.38,0.36
FIREFLY_luke_1b_e1_1139_e1_1565.smv,Invalid,0.19,0.16
FIREFLY_luke_1b_e1_1139_e2_2893.smv,Valid,0.08,0.06
FIREFLY_luke_1b_e1_1139_e3_1839.smv,Invalid,0.18,0.16
FIREFLY_luke_1b_e1_1691.smv,Invalid,0.15,0.12
FIREFLY_luke_1b_e2_3049_e1_946.smv,Valid,0.09,0.07
FIREFLY_luke_1b_e2_3049_e2_698.smv,Invalid,0.18,0.16
FIREFLY_luke_1b_e2_3049_e3_2697.smv,Invalid,0.13,0.12
FIREFLY_luke_1b_e2_3049.smv,Invalid,0.19,0.17
FIREFLY_luke_1b_e3_671_e1_725.smv,Invalid,0.17,0.14
FIREFLY_luke_1b_e3_671_e2_2131.smv,Invalid,0.19,0.18
FIREFLY_luke_1b_e3_671_e3_941.smv,Invalid,0.15,0.13
FIREFLY_luke_1b_e3_671_e4_147.smv,Invalid,0.18,0.15
FIREFLY_luke_1b_e3_671_e5_1637.smv,Invalid,0.21,0.19
FIREFLY_luke_1b_e3_671_e6_1974.smv,Valid,0.09,0.07
FIREFLY_luke_1b_e3_671_e7_1882.smv,Invalid,0.06,0.04
FIREFLY_luke_1b_e3_671.smv,Invalid,0.17,0.15
FIREFLY_luke_1b_e7_2574.smv,Invalid,0.06,0.04
FIREFLY_luke_1b_e7_3191_e1_1303.smv,Invalid,0.07,0.05
FIREFLY_luke_1b_e7_3191_e2_1864.smv,Invalid,0.07,0.04
FIREFLY_luke_1b_e7_3191_e7_2146.smv,Invalid,0.07,0.05
FIREFLY_luke_1b.smv,Valid,0.08,0.06
FIREFLY_luke_2_e2_1375_e1_418.smv,Valid,0.45,0.43
FIREFLY_luke_2_e7_1826_e8_126.smv,Valid,0.46,0.44
FIREFLY_luke_2.smv,Valid,0.45,0.42
FIREFLY_luke_3_e1_2217_e3_1200.smv,Valid,0.75,0.73
FIREFLY_luke_3.smv,Valid,0.90,0.87
FIREFLY_luke_4_e2_325.smv,Valid,0.42,0.39
FIREFLY_luke_4.smv,Valid,0.39,0.37
FIREFLY_luke_5.smv,Valid,1.17,1.15
FIREFLY_luke_rt_e1_913_e1_1993.smv,Invalid,0.15,0.12
FIREFLY_luke_rt_e1_913_e2_3353.smv,Valid,0.14,0.12
FIREFLY_luke_rt_e1_913_e3_2128.smv,Invalid,0.19,0.17
FIREFLY_luke_rt_e1_913_e7_1403.smv,Invalid,0.06,0.04
FIREFLY_luke_rt_e1_913.smv,Invalid,0.17,0.15
FIREFLY_luke_rt_e2_3460_e1_1455.smv,Valid,0.14,0.12
FIREFLY_luke_rt_e2_3460_e2_2670.smv,Invalid,0.17,0.15
FIREFLY_luke_rt_e2_3460_e3_1333.smv,Invalid,0.18,0.15
FIREFLY_luke_rt_e2_3460_e7_471.smv,Invalid,0.07,0.05
FIREFLY_luke_rt_e2_3460.smv,Invalid,0.18,0.15
FIREFLY_luke_rt_e3_1549.smv,Invalid,0.17,0.14
FIREFLY_luke_rt.smv,Valid,0.13,0.12
FIREFLY_rt_e3_1770_e2_637.smv,Valid,0.91,0.89
FIREFLY_rt.smv,Valid,0.70,0.67
FIREFLY_u1_e2_3403_e2_957.smv,Valid,0.72,0.69
FIREFLY_u1_e7_3318.smv,Invalid,0.19,0.17
FIREFLY_u1.smv,Valid,0.75,0.73
functionalChain_bounds_large.smv,Valid,113.85,113.83
functionalChain_bounds_medium.smv,Valid,101.02,100.94
functionalChain_bounds_small.smv,Valid,201.45,201.38
functionalChain_str_large.smv,Valid,128.13,128.06
functionalChain_str_medium.smv,Valid,209.31,209.25
functionalChain_str_small.smv,Valid,138.48,138.44
Gas.smv,Timeout,300.14,290.15
HacmsTiming__1.smv,Valid,0.18,0.16
HacmsTiming__2.smv,Invalid,0.75,0.72
HacmsTiming.smv:1:1:0:0.86,0.84
hysteresis_1.smv,Valid,0.04,0.02
hysteresis_2.smv,Valid,0.37,0.35
hysteresis_3.smv,Valid,0.38,0.37
hysteresis_all.smv,Valid,0.39,0.37
ILLINOIS_1.smv,Valid,0.06,0.04
ILLINOIS_2_e1_834_e1_1895.smv,Invalid,0.06,0.05
ILLINOIS_2_e1_834_e2_3395.smv,Valid,0.08,0.06
ILLINOIS_2_e1_834_e3_2931.smv,Invalid,0.06,0.04
ILLINOIS_2_e1_834_e7_3738.smv,Invalid,0.06,0.04
ILLINOIS_2_e1_834.smv,Invalid,0.06,0.04
ILLINOIS_2_e2_2367_e1_3182.smv,Valid,0.08,0.06
ILLINOIS_2_e2_2367_e2_1561.smv,Invalid,0.06,0.04
ILLINOIS_2_e2_2367_e3_1601.smv,Invalid,0.06,0.04
ILLINOIS_2_e2_2367_e7_2728.smv,Invalid,0.06,0.04
ILLINOIS_2_e2_876.smv,Invalid,0.06,0.04
ILLINOIS_2.smv,Valid,0.06,0.04
ILLINOIS_3_e3_2581_e1_1130.smv,Invalid,0.05,0.04
ILLINOIS_3_e3_2581_e2_2545.smv,Invalid,0.07,0.04
ILLINOIS_3_e3_2581_e3_979.smv,Invalid,0.07,0.05
ILLINOIS_3_e3_2581_e4_958.smv,Invalid,0.06,0.04
ILLINOIS_3_e3_2581_e5_4006.smv,Invalid,0.05,0.03
ILLINOIS_3_e3_2581_e7_3447.smv,Invalid,0.06,0.04
ILLINOIS_3_e3_2581.smv,Invalid,0.07,0.05
ILLINOIS_3.smv,Valid,0.09,0.07
ILLINOIS_4_e7_2651_e7_2847.smv,Valid,0.07,0.04
ILLINOIS_4.smv,Valid,0.06,0.04
ILLINOIS_5_e7_692_e7_2865.smv,Valid,0.06,0.04
ILLINOIS_5.smv,Valid,0.06,0.04
ILLINOIS_a1.smv,Valid,0.40,0.38
ILLINOIS_all.smv,Valid,0.14,0.13
ILLINOIS_r4a.smv,Valid,1.00,0.99
int32__6countern.smv,Invalid,0.04,0.02
int32__6counters_e3_140_e8_149.smv,Timeout,300.13,290.09
int32__6counters_e8_371_e1_448.smv,Timeout,300.15,290.08
int32__6counters_e8_371_e2_80.smv,Valid,0.02,0.00
int32__6counters_e8_371_e3_224.smv,Timeout,300.14,290.12
int32__6counters_e8_371_e7_304.smv,Invalid,0.09,0.08
int32__6counters.smv,Invalid,0.18,0.15
int32_car_1_e7_184_e3_299.smv,Valid,1.49,1.46
int32_car_1.smv,Valid,0.13,0.11
int32_car_2_e7_1027_e1_1047.smv,Valid,0.13,0.10
int32_car_2_e7_1027_e7_359.smv,Valid,0.13,0.11
int32_car_2_e8_491_e7_826.smv,Valid,0.13,0.10
int32_car_2.smv,Valid,0.12,0.10
int32_car_3_e1_586.smv,Invalid,0.17,0.16
int32_car_3_e2_695.smv,Valid,0.03,0.01
int32_car_3_e7_626_e1_305.smv,Invalid,0.19,0.16
int32_car_3_e7_626.smv,Valid,0.12,0.10
int32_car_3_e8_33_e1_856.smv,Invalid,0.19,0.17
int32_car_3_e8_33_e2_1010.smv,Valid,0.06,0.04
int32_car_3_e8_33_e7_220.smv,Valid,0.12,0.10
int32_car_3_e8_33.smv,Valid,0.11,0.09
int32_car_3.smv,Valid,0.11,0.08
int32_car_4_e3_57_e4_1047.smv,Valid,0.06,0.04
int32_car_4_e3_57_e5_999.smv,Invalid,0.06,0.04
int32_car_4_e3_57_e6_784.smv,Valid,0.11,0.08
int32_car_4_e3_57.smv,Invalid,0.07,0.05
int32_car_4_e7_592_e3_442.smv,Invalid,0.06,0.04
int32_car_4_e7_592_e7_265.smv,Valid,0.11,0.09
int32_car_4_e7_592.smv,Valid,0.11,0.09
int32_car_4_e8_118_e3_514.smv,Invalid,0.06,0.04
int32_car_4_e8_118_e7_178.smv,Valid,0.13,0.11
int32_car_4_e8_118.smv,Valid,0.11,0.09
int32_car_4.smv,Valid,0.11,0.09
int32_car_5_e2_405_e2_1083.smv,Invalid,0.39,0.37
int32_car_5_e2_405_e3_473.smv,Invalid,0.44,0.41
int32_car_5_e2_405_e8_1055.smv,Invalid,0.50,0.48
int32_car_5_e3_11_e1_429.smv,Invalid,1.62,1.60
int32_car_5_e3_11_e5_24.smv,Invalid,1.11,1.09
int32_car_5_e3_661.smv,Invalid,1.96,1.93
int32_car_5_e7_244_e1_823.smv,Valid,0.76,0.73
int32_car_5_e7_244_e2_693.smv,Invalid,0.43,0.41
int32_car_5_e7_244_e3_1071.smv,Invalid,1.87,1.85
int32_car_5_e7_244.smv,Valid,1.63,1.61
int32_car_5.smv,Valid,1.53,1.51
int32_car_6_e1_152_e1_391.smv,Valid,0.73,0.71
int32_car_6_e1_152.smv,Valid,0.94,0.92
int32_car_6_e2_589_e2_506.smv,Invalid,0.47,0.45
int32_car_6_e2_589_e3_349.smv,Invalid,0.52,0.50
int32_car_6_e2_893.smv,Invalid,0.52,0.50
int32_car_6_e3_294_e1_956.smv,Invalid,1.58,1.56
int32_car_6_e3_294_e3_47.smv,Invalid,2.55,2.53
int32_car_6_e3_294_e5_979.smv,Invalid,1.01,0.99
int32_car_6.smv,Valid,1.69,1.67
int32_car_all_e1_618_e3_303.smv,Invalid,0.24,0.22
int32_car_all_e1_618.smv,Invalid,0.18,0.16
int32_car_all_e2_142_e7_209.smv,Valid,0.14,0.12
int32_car_all_e2_142.smv,Valid,0.13,0.11
int32_car_all_e3_1068_e1_178.smv,Invalid,0.07,0.04
int32_car_all_e3_1068_e2_13.smv,Invalid,0.06,0.04
int32_car_all_e3_1068_e3_163.smv,Invalid,0.07,0.04
int32_car_all_e3_1068_e4_275.smv,Valid,0.14,0.12
int32_car_all_e3_1068_e5_882.smv,Invalid,0.07,0.05
int32_car_all_e3_1068.smv,Invalid,0.07,0.05
int32_car_all_e7_188_e7_743.smv,Valid,0.21,0.19
int32_car_all_e8_856_e1_217.smv,Invalid,0.19,0.17
int32_car_all_e8_856_e2_585.smv,Valid,0.13,0.10
int32_car_all_e8_856_e3_180.smv,Invalid,0.07,0.05
int32_car_all_e8_856_e7_578.smv,Valid,0.18,0.16
int32_car_all_e8_856.smv,Valid,0.16,0.15
int32_car_all.smv,Valid,0.17,0.16
int32_ccp01.smv,Valid,291.44,291.37
int32_ccp02.smv,Valid,261.75,261.73
int32_ccp03.smv,Valid,283.20,283.16
int32_ccp04.smv,Valid,239.12,239.07
int32_ccp05.smv,Valid,3.75,3.72
int32_ccp06.smv,Valid,3.83,3.80
int32_ccp07.smv,Valid,3.76,3.74
int32_ccp08.smv,Valid,195.06,195.00
int32_ccp09.smv,Valid,3.75,3.72
int32_ccp10.smv,Invalid,202.40,202.38
int32_ccp11.smv,Timeout,300.14,290.17
int32_ccp12.smv,Invalid,262.07,262.04
int32_ccp13.smv,Timeout,300.15,290.14
int32_ccp14.smv,Timeout,300.16,290.17
int32_ccp15.smv,Valid,3.83,3.81
int32_ccp16.smv,Valid,3.71,3.69
int32_ccp17.smv,Valid,190.26,190.23
int32_ccp18.smv,Valid,78.40,78.38
int32_ccp19.smv,Valid,3.80,3.78
int32_ccp20.smv,Timeout,300.14,290.15
int32_ccp21.smv,Invalid,252.55,252.48
int32_ccp22.smv,Timeout,300.14,290.19
int32_ccp23.smv,Timeout,300.15,290.16
int32_ccp24.smv,Timeout,300.14,290.13
int32_cd_e7_621_e7_669.smv,Invalid,0.76,0.74
int32_cd_e7_8.smv,Invalid,0.31,0.30
int32_cd.smv,Valid,3.44,3.42
int32_cruise_controller_01.smv,Valid,78.23,78.18
int32_cruise_controller_02.smv,Valid,74.67,74.64
int32_cruise_controller_03.smv,Valid,65.59,65.55
int32_cruise_controller_04.smv,Valid,74.40,74.37
int32_cruise_controller_05.smv,Valid,0.35,0.33
int32_cruise_controller_06.smv,Valid,0.34,0.32
int32_cruise_controller_07.smv,Valid,0.34,0.32
int32_cruise_controller_08.smv,Timeout,300.16,290.16
int32_cruise_controller_09.smv,Invalid,66.23,66.21
int32_cruise_controller_10.smv,Valid,60.61,60.59
int32_cruise_controller_11.smv,Valid,0.46,0.44
int32_cruise_controller_12.smv,Valid,25.37,25.35
int32_cruise_controller_13.smv,Valid,0.38,0.36
int32_cruise_controller_14.smv,Valid,32.39,32.37
int32_cruise_controller_15.smv,Invalid,51.60,51.57
int32_cruise_controller_16.smv,Timeout,300.15,290.14
int32_cruise_controller_17.smv,Invalid,53.05,53.03
int32_cruise_controller_18.smv,Valid,4.43,4.40
int32_cruise_controller_19.smv,Valid,14.98,14.95
int32_cruise_controller_20.smv,Invalid,70.39,70.37
int32_cruise_controller_21.smv,Invalid,0.38,0.36
int32_cruise_controller_22.smv,Invalid,35.53,35.51
int32_cruise_controller_23.smv,Timeout,300.17,290.13
int32_cruise_controller_24.smv,Valid,25.72,25.69
int32_DRAGON_10_e1_3587_e3_2749.smv,Timeout,300.14,290.10
int32_DRAGON_10_e1_3587_e7_872.smv,Invalid,0.22,0.20
int32_DRAGON_10_e1_998.smv,Timeout,300.13,290.12
int32_DRAGON_10_e2_2785_e3_1744.smv,Timeout,300.15,290.07
int32_DRAGON_10_e2_402.smv,Timeout,300.13,290.12
int32_DRAGON_10_e3_144_e5_2046.smv,Timeout,300.13,290.11
int32_DRAGON_10_e3_144_e7_523.smv,Invalid,0.23,0.20
int32_DRAGON_10_e3_3429.smv,Timeout,300.14,290.10
int32_DRAGON_10_e7_3861_e2_1020.smv,Invalid,0.23,0.21
int32_DRAGON_10_e7_3861_e7_2180.smv,Invalid,0.22,0.20
int32_DRAGON_10.smv,Timeout,300.15,290.10
int32_DRAGON_11_e1_2450_e1_5887.smv,Timeout,300.15,290.13
int32_DRAGON_11_e1_2450_e2_1483.smv,Timeout,300.14,290.11
int32_DRAGON_11_e1_2450_e3_2330.smv,Timeout,300.13,290.12
int32_DRAGON_11_e1_2450_e7_5791.smv,Invalid,0.20,0.18
int32_DRAGON_11_e1_2450.smv,Timeout,300.14,290.12
int32_DRAGON_11_e2_1678_e1_3565.smv,Timeout,300.13,290.12
int32_DRAGON_11_e2_5396_e3_282.smv,Timeout,300.15,290.14
int32_DRAGON_11_e3_382_e1_505.smv,Timeout,300.14,290.14
int32_DRAGON_11_e3_382_e4_4421.smv,Timeout,300.15,290.12
int32_DRAGON_11.smv,Timeout,300.13,290.10
int32_DRAGON_12_e1_4640_e7_128.smv,Invalid,0.23,0.20
int32_DRAGON_12_e2_1618_e1_6030.smv,Valid,33.02,32.99
int32_DRAGON_12_e2_1618_e2_138.smv,Valid,33.43,33.40
int32_DRAGON_12_e2_1618_e3_2012.smv,Valid,38.00,37.97
int32_DRAGON_12_e2_1618_e7_4732.smv,Invalid,0.20,0.18
int32_DRAGON_12_e2_1618.smv,Valid,49.44,49.41
int32_DRAGON_12.smv,Valid,32.63,32.61
int32_DRAGON_13_e3_1418_e3_2761.smv,Valid,17.60,17.58
int32_DRAGON_13_e7_2336_e1_541.smv,Invalid,0.23,0.21
int32_DRAGON_13_e7_2336_e2_1255.smv,Invalid,0.22,0.20
int32_DRAGON_13_e7_2336_e3_3117.smv,Invalid,0.24,0.22
int32_DRAGON_13_e7_2336_e7_685.smv,Invalid,0.25,0.23
int32_DRAGON_13_e7_2336.smv,Invalid,0.24,0.22
int32_DRAGON_13.smv,Valid,22.20,22.19
int32_DRAGON_14_e1_5710.smv,Timeout,300.14,290.06
int32_DRAGON_14_e2_3606.smv,Timeout,300.15,290.12
int32_DRAGON_14_e3_1259_e1_5798.smv,Timeout,300.13,290.12
int32_DRAGON_14_e3_5120.smv,Timeout,300.15,290.10
int32_DRAGON_14_e7_3162_e1_3998.smv,Invalid,76.76,76.71
int32_DRAGON_14_e7_3162_e2_753.smv,Invalid,17.83,17.81
int32_DRAGON_14_e7_3162_e3_4298.smv,Invalid,21.22,21.20
int32_DRAGON_14_e7_3162_e7_3528.smv,Invalid,16.30,16.29
int32_DRAGON_14_e7_3162.smv,Invalid,15.27,15.25
int32_DRAGON_14.smv,Timeout,300.15,290.10
int32_DRAGON_1_e1_14612_e1_268_e7_501.smv,Valid,0.37,0.35
int32_DRAGON_1_e1_14612_e2_2653_e7_4370.smv,Valid,0.29,0.27
int32_DRAGON_1_e1_3184_e7_1888.smv,Valid,0.31,0.28
int32_DRAGON_1_e1_5070.smv,Valid,0.41,0.39
int32_DRAGON_1_e2_1997_e7_3613_e2_3409.smv,Valid,0.36,0.34
int32_DRAGON_1_e2_1997.smv,Valid,0.36,0.34
int32_DRAGON_1_e3_11891_e7_4569_e4_4881.smv,Valid,0.35,0.32
int32_DRAGON_1.smv,Valid,0.54,0.52
int32_DRAGON_2_e1_2316.smv,Timeout,300.14,290.10
int32_DRAGON_2_e2_3183_e1_2644.smv,Timeout,300.14,290.11
int32_DRAGON_2_e2_3183_e2_3580.smv,Timeout,300.16,290.12
int32_DRAGON_2_e2_3183_e3_5972.smv,Timeout,300.14,290.07
int32_DRAGON_2_e2_4481.smv,Timeout,300.18,290.15
int32_DRAGON_2_e7_25_e1_154.smv,Invalid,0.34,0.32
int32_DRAGON_2_e7_25_e2_5340.smv,Invalid,0.31,0.29
int32_DRAGON_2_e7_25_e3_829.smv,Invalid,0.31,0.29
int32_DRAGON_2_e7_25_e7_4469.smv,Invalid,0.28,0.26
int32_DRAGON_2_e7_25_e8_3171.smv,Timeout,300.14,290.08
int32_DRAGON_2_e7_25.smv,Invalid,0.28,0.26
int32_DRAGON_2.smv,Timeout,300.16,290.10
int32_DRAGON_3_e1_4783_e1_3755.smv,Timeout,300.16,290.11
int32_DRAGON_3_e1_4783_e2_158.smv,Timeout,300.15,290.06
int32_DRAGON_3_e1_4783_e3_511.smv,Timeout,300.20,290.13
int32_DRAGON_3_e1_4783_e7_4070.smv,Invalid,0.25,0.23
int32_DRAGON_3_e1_4783.smv,Timeout,300.16,290.09
int32_DRAGON_3_e2_5343_e1_988.smv,Timeout,300.14,290.09
int32_DRAGON_3_e3_3846.smv,Timeout,300.17,290.10
int32_DRAGON_3_e3_5422_e1_2288.smv,Timeout,300.14,290.03
int32_DRAGON_3_e3_5422_e2_3135.smv,Timeout,300.15,290.09
int32_DRAGON_3_e7_4884.smv,Invalid,0.30,0.27
int32_DRAGON_3.smv,Timeout,300.16,290.08
int32_DRAGON_4_e1_4312.smv,Valid,11.70,11.68
int32_DRAGON_4_e2_2799_e1_1303.smv,Valid,15.36,15.33
int32_DRAGON_4_e2_2799_e2_2251.smv,Valid,12.49,12.46
int32_DRAGON_4_e2_2799_e3_1915.smv,Valid,14.81,14.79
int32_DRAGON_4_e2_2799_e7_2499.smv,Invalid,1.60,1.58
int32_DRAGON_4_e2_2799.smv,Valid,11.61,11.59
int32_DRAGON_4_e3_1540_e1_5048.smv,Valid,13.64,13.62
int32_DRAGON_4_e3_4133.smv,Valid,15.90,15.88
int32_DRAGON_4_e7_2329_e3_4574.smv,Invalid,1.68,1.66
int32_DRAGON_4_e7_2329_e7_3856.smv,Invalid,1.30,1.28
int32_DRAGON_4_e7_2329.smv,Invalid,3.79,3.77
int32_DRAGON_4.smv,Valid,15.37,15.35
int32_DRAGON_5_e1_1835.smv,Valid,24.23,24.20
int32_DRAGON_5_e2_3018_e2_936.smv,Valid,10.80,10.77
int32_DRAGON_5_e7_2017_e1_5832.smv,Invalid,2.68,2.65
int32_DRAGON_5_e7_2017_e2_664.smv,Invalid,0.97,0.94
int32_DRAGON_5_e7_2017_e3_1763.smv,Invalid,0.86,0.84
int32_DRAGON_5_e7_2017_e7_2326.smv,Invalid,0.75,0.73
int32_DRAGON_5_e7_2017.smv,Invalid,0.94,0.92
int32_DRAGON_5.smv,Valid,11.16,11.14
int32_DRAGON_6_e7_5046_e7_3623.smv,Valid,0.47,0.45
int32_DRAGON_6.smv,Valid,0.32,0.30
int32_DRAGON_7_e2_2872_e2_5844.smv,Timeout,300.14,290.12
int32_DRAGON_7_e2_2872_e3_2640.smv,Timeout,300.14,290.13
int32_DRAGON_7_e7_3157_e2_2082.smv,Timeout,300.14,290.08
int32_DRAGON_7.smv,Timeout,300.13,290.13
int32_DRAGON_8_e2_3896_e3_3125.smv,Valid,31.53,31.51
int32_DRAGON_8_e3_786_e7_4541.smv,Timeout,300.16,290.15
int32_DRAGON_8_e3_786.smv,Valid,17.99,17.96
int32_DRAGON_8_e7_3752.smv,Timeout,300.16,290.15
int32_DRAGON_8.smv,Valid,14.17,14.14
int32_DRAGON_9_e7_1843_e1_5434.smv,Timeout,300.16,290.11
int32_DRAGON_9_e7_1843_e2_1145.smv,Timeout,300.13,290.12
int32_DRAGON_9_e7_1843_e3_5316.smv,Timeout,300.14,290.11
int32_DRAGON_9_e7_1843_e7_2225.smv,Timeout,300.16,290.09
int32_DRAGON_9_e7_1843.smv,Timeout,300.15,290.15
int32_DRAGON_9.smv,Valid,26.24,26.22
int32_DRAGON_all2_e2_2073_e8_3691.smv,Invalid,0.59,0.57
int32_DRAGON_all2_e3_4612_e1_6463.smv,Timeout,300.16,290.12
int32_DRAGON_all2_e3_4612_e2_5774.smv,Timeout,300.14,290.13
int32_DRAGON_all2_e3_4612_e3_1543.smv,Timeout,300.14,290.10
int32_DRAGON_all2_e3_4612_e4_3719.smv,Timeout,300.16,290.08
int32_DRAGON_all2_e3_4612_e5_3642.smv,Timeout,300.15,290.09
int32_DRAGON_all2_e3_4612_e8_5861.smv,Invalid,0.60,0.59
int32_DRAGON_all2_e7_5406_e1_6690.smv,Invalid,0.26,0.23
int32_DRAGON_all2_e7_5406_e2_3084.smv,Invalid,0.37,0.35
int32_DRAGON_all2_e7_5406_e3_506.smv,Invalid,0.37,0.35
int32_DRAGON_all2_e7_5406_e7_6697.smv,Invalid,0.31,0.28
int32_DRAGON_all2_e7_5406.smv,Invalid,0.46,0.44
int32_DRAGON_all2_e8_4626.smv,Invalid,0.58,0.56
int32_DRAGON_all2_e8_5504_e1_4719.smv,Invalid,0.60,0.58
int32_DRAGON_all2_e8_5504_e7_579.smv,Invalid,0.33,0.31
int32_DRAGON_all2.smv,Timeout,300.16,290.09
int32_DRAGON_all_e1_4022_e1_1759.smv,Timeout,300.16,290.15
int32_DRAGON_all_e1_4022_e2_267.smv,Timeout,300.14,290.12
int32_DRAGON_all_e1_4022_e3_3628.smv,Timeout,300.15,290.06
int32_DRAGON_all_e1_4022_e7_2886.smv,Invalid,0.27,0.26
int32_DRAGON_all_e1_4037.smv,Timeout,300.15,290.05
int32_DRAGON_all_e2_6104_e1_6205.smv,Timeout,300.16,290.10
int32_DRAGON_all_e2_6104_e2_3308.smv,Timeout,300.17,290.13
int32_DRAGON_all_e2_6104_e3_2607.smv,Timeout,300.14,290.05
int32_DRAGON_all_e2_6104.smv,Timeout,300.15,290.14
int32_DRAGON_all_e3_4821_e1_1318.smv,Timeout,300.14,290.11
int32_DRAGON_all_e3_4821_e2_1089.smv,Timeout,300.16,290.11
int32_DRAGON_all_e3_4821_e4_1791.smv,Timeout,300.14,290.14
int32_DRAGON_all_e3_4821_e5_1536.smv,Timeout,300.16,290.11
int32_DRAGON_all_e3_5957.smv,Timeout,300.16,290.09
int32_DRAGON_all_e7_1941_e2_6086.smv,Invalid,0.45,0.43
int32_DRAGON_all_e7_4065.smv,Invalid,0.45,0.43
